caminho_imagem,classe
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Cloudy\2013-01-15\Occupied\2013-01-15_17_36_55#005.jpg,Occupied
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Cloudy\2012-12-28\Empty\2012-12-28_14_40_10#001.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Cloudy\2013-01-19\Empty\2013-01-19_15_45_11#001.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Cloudy\2012-12-28\Empty\2012-12-28_16_10_12#024.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Sunny\2012-12-17\Occupied\2012-12-17_12_45_09#003.jpg,Occupied
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Sunny\2012-12-08\Empty\2012-12-08_09_15_04#022.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Sunny\2012-12-23\Empty\2012-12-23_14_40_10#006.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Sunny\2012-12-13\Occupied\2012-12-13_09_15_04#027.jpg,Occupied
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Sunny\2012-12-26\Empty\2012-12-26_10_30_06#025.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Sunny\2012-12-08\Empty\2012-12-08_10_05_05#023.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Sunny\2012-12-23\Empty\2012-12-23_19_00_15#028.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Cloudy\2013-01-20\Empty\2013-01-20_09_00_04#014.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Cloudy\2012-12-28\Empty\2012-12-28_13_10_09#027.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Sunny\2012-12-23\Empty\2012-12-23_11_20_07#013.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Cloudy\2012-12-28\Empty\2012-12-28_16_05_12#007.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Sunny\2012-12-25\Empty\2012-12-25_15_35_11#007.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Sunny\2012-12-25\Empty\2012-12-25_11_50_06#018.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Rainy\2013-01-16\Empty\2013-01-16_15_55_12#015.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Sunny\2013-01-17\Empty\2013-01-17_14_20_10#013.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Sunny\2012-12-12\Occupied\2012-12-12_16_25_12#020.jpg,Occupied
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Sunny\2012-12-26\Empty\2012-12-26_11_55_07#008.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Cloudy\2013-01-15\Occupied\2013-01-15_15_31_53#011.jpg,Occupied
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Cloudy\2013-01-19\Empty\2013-01-19_14_20_10#007.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Sunny\2012-12-24\Empty\2012-12-24_19_45_16#021.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Cloudy\2012-12-22\Empty\2012-12-22_11_50_07#011.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Cloudy\2012-12-27\Occupied\2012-12-27_13_25_09#007.jpg,Occupied
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Cloudy\2012-12-29\Empty\2012-12-29_12_55_35#014.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Sunny\2012-12-08\Empty\2012-12-08_11_35_07#002.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Cloudy\2012-12-28\Empty\2012-12-28_19_15_15#019.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Cloudy\2013-01-22\Occupied\2013-01-22_21_05_16#004.jpg,Occupied
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Cloudy\2013-01-22\Occupied\2013-01-22_19_55_15#026.jpg,Occupied
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Cloudy\2013-01-16\Empty\2013-01-16_20_20_17#021.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Sunny\2012-12-11\Occupied\2012-12-11_20_21_13#006.jpg,Occupied
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Sunny\2012-12-20\Occupied\2012-12-20_17_00_12#005.jpg,Occupied
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Sunny\2013-01-17\Empty\2013-01-17_17_30_13#020.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Cloudy\2012-12-15\Empty\2012-12-15_07_40_02#010.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Rainy\2012-12-26\Empty\2012-12-26_18_35_15#010.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Sunny\2013-01-18\Empty\2013-01-18_12_10_08#018.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Sunny\2012-12-26\Empty\2012-12-26_11_25_07#009.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Cloudy\2012-12-28\Empty\2012-12-28_19_40_16#013.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Sunny\2012-12-26\Empty\2012-12-26_10_40_06#006.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Cloudy\2012-12-15\Occupied\2012-12-15_09_30_05#001.jpg,Occupied
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Sunny\2012-12-26\Empty\2012-12-26_10_50_06#003.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Cloudy\2012-12-29\Empty\2012-12-29_11_40_34#010.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Sunny\2012-12-17\Occupied\2012-12-17_18_05_15#002.jpg,Occupied
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Rainy\2012-12-29\Empty\2012-12-29_19_15_43#017.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Sunny\2012-12-19\Occupied\2012-12-19_10_40_06#006.jpg,Occupied
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Cloudy\2013-01-29\Occupied\2013-01-29_16_11_18#001.jpg,Occupied
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Sunny\2012-12-17\Occupied\2012-12-17_19_00_16#022.jpg,Occupied
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Sunny\2013-01-17\Empty\2013-01-17_16_05_12#024.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Cloudy\2013-01-19\Empty\2013-01-19_12_50_08#006.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Sunny\2012-12-20\Occupied\2012-12-20_17_30_12#006.jpg,Occupied
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Sunny\2012-12-07\Empty\2012-12-07_20_12_28#027.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Sunny\2012-12-23\Empty\2012-12-23_14_45_10#026.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Sunny\2012-12-23\Empty\2012-12-23_18_25_14#002.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Sunny\2012-12-16\Empty\2012-12-16_19_45_17#025.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Sunny\2012-12-08\Empty\2012-12-08_12_05_07#023.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Cloudy\2013-01-16\Empty\2013-01-16_08_05_03#010.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Cloudy\2013-01-20\Empty\2013-01-20_09_20_04#023.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Sunny\2012-12-21\Occupied\2012-12-21_17_20_13#011.jpg,Occupied
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Cloudy\2012-12-29\Empty\2012-12-29_17_45_41#016.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Cloudy\2013-01-16\Empty\2013-01-16_10_55_06#028.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Sunny\2012-12-18\Occupied\2012-12-18_11_25_07#016.jpg,Occupied
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Sunny\2012-12-17\Occupied\2012-12-17_19_30_17#028.jpg,Occupied
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Sunny\2012-12-25\Empty\2012-12-25_17_10_12#009.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Cloudy\2013-01-19\Empty\2013-01-19_09_25_04#017.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Sunny\2012-12-16\Occupied\2012-12-16_13_35_09#025.jpg,Occupied
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Cloudy\2013-01-19\Empty\2013-01-19_09_25_04#013.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Cloudy\2012-12-14\Empty\2012-12-14_18_20_15#005.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Sunny\2012-12-16\Occupied\2012-12-16_13_15_09#028.jpg,Occupied
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Cloudy\2012-12-15\Empty\2012-12-15_13_20_09#010.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Cloudy\2013-01-19\Empty\2013-01-19_12_45_08#027.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Cloudy\2013-01-15\Occupied\2013-01-15_17_46_56#012.jpg,Occupied
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Cloudy\2013-01-19\Empty\2013-01-19_18_35_14#006.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Sunny\2012-12-24\Empty\2012-12-24_10_10_05#009.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Sunny\2012-12-08\Empty\2012-12-08_10_35_06#014.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Cloudy\2012-12-14\Occupied\2012-12-14_21_00_18#010.jpg,Occupied
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Sunny\2012-12-23\Empty\2012-12-23_19_20_16#007.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Sunny\2013-01-17\Empty\2013-01-17_20_00_16#027.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Rainy\2013-01-17\Empty\2013-01-17_10_00_05#013.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Sunny\2012-12-19\Occupied\2012-12-19_13_25_08#012.jpg,Occupied
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Cloudy\2012-12-14\Occupied\2012-12-14_14_10_10#024.jpg,Occupied
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Sunny\2012-12-11\Occupied\2012-12-11_18_01_10#007.jpg,Occupied
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Cloudy\2013-01-20\Empty\2013-01-20_16_55_12#001.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Cloudy\2013-01-16\Empty\2013-01-16_20_30_17#011.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Cloudy\2012-12-28\Empty\2012-12-28_15_20_11#015.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Sunny\2012-12-26\Empty\2012-12-26_10_35_06#022.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Cloudy\2013-01-16\Empty\2013-01-16_08_55_04#017.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Sunny\2012-12-19\Occupied\2012-12-19_13_30_09#025.jpg,Occupied
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Cloudy\2013-01-16\Empty\2013-01-16_20_05_17#002.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Cloudy\2012-12-29\Empty\2012-12-29_09_30_05#013.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Cloudy\2013-01-15\Empty\2013-01-15_17_21_55#027.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Cloudy\2012-12-29\Empty\2012-12-29_11_00_06#016.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Sunny\2012-12-13\Occupied\2012-12-13_20_30_17#025.jpg,Occupied
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Sunny\2012-12-21\Occupied\2012-12-21_10_40_06#014.jpg,Occupied
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Sunny\2012-12-17\Occupied\2012-12-17_16_15_13#017.jpg,Occupied
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Cloudy\2013-01-15\Empty\2013-01-15_14_06_50#023.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Sunny\2012-12-16\Occupied\2012-12-16_13_50_10#003.jpg,Occupied
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Sunny\2012-12-20\Occupied\2012-12-20_11_15_06#023.jpg,Occupied
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Sunny\2013-01-17\Empty\2013-01-17_18_10_14#009.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Cloudy\2013-01-16\Occupied\2013-01-16_11_20_07#010.jpg,Occupied
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Cloudy\2013-01-22\Occupied\2013-01-22_15_35_11#020.jpg,Occupied
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Sunny\2012-12-16\Occupied\2012-12-16_14_50_11#015.jpg,Occupied
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Cloudy\2012-12-28\Empty\2012-12-28_12_35_08#028.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Sunny\2013-01-22\Occupied\2013-01-22_08_40_04#004.jpg,Occupied
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Rainy\2012-12-26\Empty\2012-12-26_19_25_16#022.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Sunny\2012-12-12\Occupied\2012-12-12_12_50_08#021.jpg,Occupied
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Sunny\2012-12-18\Occupied\2012-12-18_14_40_10#014.jpg,Occupied
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Sunny\2012-12-08\Empty\2012-12-08_08_20_03#018.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Cloudy\2012-12-15\Empty\2012-12-15_15_35_12#016.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Sunny\2012-12-23\Empty\2012-12-23_15_10_11#010.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Sunny\2012-12-24\Empty\2012-12-24_09_00_04#021.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Cloudy\2012-12-22\Empty\2012-12-22_18_15_15#015.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Sunny\2012-12-13\Occupied\2012-12-13_12_35_08#002.jpg,Occupied
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Cloudy\2013-01-16\Occupied\2013-01-16_16_45_13#003.jpg,Occupied
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Sunny\2012-12-26\Empty\2012-12-26_13_35_09#020.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Cloudy\2013-01-29\Occupied\2013-01-29_16_26_18#010.jpg,Occupied
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Sunny\2012-12-26\Empty\2012-12-26_10_40_06#023.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Cloudy\2013-01-22\Empty\2013-01-22_16_10_11#016.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Sunny\2012-12-13\Occupied\2012-12-13_09_50_05#006.jpg,Occupied
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Cloudy\2012-12-14\Occupied\2012-12-14_10_00_05#005.jpg,Occupied
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Cloudy\2012-12-27\Occupied\2012-12-27_11_15_06#010.jpg,Occupied
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Sunny\2013-01-21\Occupied\2013-01-21_16_55_13#028.jpg,Occupied
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Sunny\2012-12-21\Occupied\2012-12-21_10_50_06#024.jpg,Occupied
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Cloudy\2013-01-15\Empty\2013-01-15_17_16_55#021.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Sunny\2012-12-23\Empty\2012-12-23_17_50_14#023.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Rainy\2013-01-18\Empty\2013-01-18_18_40_15#006.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Sunny\2012-12-24\Empty\2012-12-24_07_55_03#019.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Cloudy\2012-12-22\Empty\2012-12-22_12_30_08#022.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Sunny\2012-12-23\Empty\2012-12-23_18_20_14#010.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Sunny\2012-12-24\Empty\2012-12-24_15_25_10#008.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Sunny\2012-12-18\Occupied\2012-12-18_09_40_04#012.jpg,Occupied
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Sunny\2012-12-21\Occupied\2012-12-21_17_35_13#005.jpg,Occupied
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Sunny\2013-01-18\Empty\2013-01-18_08_50_04#017.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Sunny\2012-12-23\Empty\2012-12-23_10_20_06#020.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Cloudy\2012-12-15\Empty\2012-12-15_12_40_08#023.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Sunny\2013-01-29\Occupied\2013-01-29_20_56_23#002.jpg,Occupied
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Cloudy\2012-12-22\Empty\2012-12-22_10_45_06#006.jpg,Empty
C:\Users\lucaa\Downloads\PKLot\PKLot\PKLotSegmented\UFPR04\Sunny\2013-01-18\Empty\2013-01-18_16_30_12#021.jpg,Empty
